id	text
31719	@NRA @davidhogg111 @Everytown @BillyNRA @AmberNiblock I am so sick of liberals . Please educate your family and prevent them for voting democrat . #ProtectFreeSpeach #FreeInfowar #SaveAmericaFromLiberals #VoteRepublicanAndSaveAmerica #BanSanctuaryCities #StopTheInvasion #BuiltTheWall
31527	Vote on E-verify immigration control is in the works #Everify #Labor #Immigration #IllegalImmigration #IllegalAliens
31458	MUST READ: IMPORTANTMedia and political falsehoods about immigration: Propaganda images, immigrant crime and DACA@realDonaldTrump @HouseGOP@SenateGOP #NoAmnesty #EndChainMigration #EndIllegalBirthrightCitizenship#SecureUSBorders#ProtectUSA
32193	Never forget this! Get out and VOTE in November :)#Impeach #Trump #KeepAmericaGreat #Midterms #Resist #AntiTrump #Immigration #Protest #BlueWave #USA #foxnews #feminism #votethemout #MAGA #TrumpTrain #2a #2018Midterms #buildthatwall #america #trump2020 #satire #conservative
30036	@GeraldoRiver Doesnt Think Americans Should Point to the Fact that Mollie Tibbetts Murder is an Illegal Alien to Hide the fact that over 32,000 Criminal Aliens have been incarcerated in the last 40 years for Murder #SendThemBack ! #Trump #MAGA #SundayMorning #RedNationRising
33156	Cardi B gone have some of these hoe with a lump on their head...bitch I'll slap you
32735	.@VoteSmarts @twitter/ @jac, FYI, #IllegalAliens are Not a *protected *group. Urge you read and Apply Our #Constitution in Our #USA re #Citizens; #FairPlay, eh. What do you have against #mexico, hm.
30361	@_IIZard @quinny265 @BBCWorld Why did you use the hashtag #sendthemback in your first tweet? How is that not a racist tweet? How is anything you've said in this thread not motivated by a deep seated racism and islamophobia? You also said this:"3) It's in his nation.4) It's in his religion. "
30175	me: be kind to everyone x spread love and positivity x  me after a bitch crosses my path: rot in hell you dumb whore
30306	@ChrisGorham YUP!!If you said nothing while Obama caged kids, you have no room to complain now. Maybe you should focus your ire on the criminals creating the problem instead of the LEOs enforcing the law.#BuildThatWall
30051	#DACA is an Executive Order written by Barack Hussein Obama. Trump has every right to undo this travesty. Decision Must be fast tracked to the Supreme Court ASAP! #EndDACAWhite House Ordered to Restart DACA
33180	Ronnie is a fucnign cunt asshole bithc I want him to get knocked out
33801	Bloody foreign hornets coming over here killing our bees. #brexitmeansbrexit #sendthemhome #controlourborders
33360	@just_old_joe @777sjr @BonnieB24041305 @realDonaldTrump Good, it will help with the illegal alien problem. Now we need to #BuildThatWall #MAGA.
32958	"@TripAdvisor Well if your ""coming home campaign"" means sending these illegitimate so called ""refugees"" home to wherever they came from, I say great! America is NOT their ""home"", they are NOT Americans and definitely not refugees! #SendThemHome #BuildTheWall #MAGA & F**K trip advisor!"
34529	If it's called face time bitch I wanna see yo face the whole damn time 😂😂😂😂
32753	@RealSaavedra WHAT'S DOES A HOGG AND A HOG HAVE IN COMMON?@MMFlint!OUTLAW #islam & #sharia STARTING IN THE USA ASAP, THEN THE WORLD!END ALL #immigration & #refugees PROGRAMS,#EndDACA#EndAnchorBabies2#EndHomelessness#AmericaFirst#DrainTheSwamp#BuildTheWall#MAGA@realDonaldTrump
30023	A hoe is always gonna be a hoe and a bitch is always gonna be bitchin.. you're both
32524	#Mexico violence: Remains of 166 found in #Veracruz mass grave #DRUGS #CARTELS #BuildThatWall
34464	@purposefulwhine @trogdor8768 @CalebHowe @Neoavatara @KatMcKinley One man's conspiracy is another man's truth.#BuyFromInAndOut #InternetBillOfRights #DarkLeft #WalkAway #ReinstateRobynGritz #JimJordan4Speaker #2A #DefundPP #ChainDeportation #BuildThatWall #NationalReciprocity #1A #FreeJulian #BoycottNFL
32208	@FAIRImmigration @BreitbartNews @JxhnBinder Make sure this ILLEGAL ALIEN spends the rest of his life behind bars and make sure his remains are deport at the end of his miserable life.#BuildThatWall
30402	@selfishmqchines yOU BITCH PANSEXUALITY IS REAL CHOEK
33418	@A_Olives3 #BuildThatWall send her back hommeeeee! Hahaha
30724	you a gay ass bitch who seeks attention, STOP! I knew ever since you gonna switch up on me... I guess you did FUCKING SNAKE ASS HOE!
32124	Frustration With Do Nothing Sessions Reaches Critical Mass Meadows Brings Down The Roof With IRREFUSABLE DEMANDWhere's the popcorn?@realDonaldTrump #MAGA@USAGSessions #WWG1WGA @SecPompeo #AmericaFirst#BuildThatWall via @en_volve
32654	@woahitsmari_ Bitch you never reply hoe I'm fixing to go knock your front door in and drag you out to eat or someth… https://t.co/4Mu5XXYuSY
30357	@V_of_Europe That's not a "humanitarian" ship. That's $oros. THEY MUST GO BACK.#STOPTHEINVASION
31193	I got 99 problems and hayfever is the biggest bitch of them all the cunt
32314	@YourMusicWhore see you again and foreword are easily the best on that bitch.
33353	@Tobye_Olsen @kailynnsxwyer @Mclesmores @pinaalexa13 @cinddyle_ @BreezyCulbreth @emclaire1006 "Gf you skanky ass bi… https://t.co/4tIg1Vmw0l
30342	@kissmeyouhoe I love your header bitch https://t.co/ZdcNH3EPup
32358	Bitch I went from survey specialist to Therapeutic Preschool Specialist aye
32586	To Whoever the broke ass bitch that stole the seat off my atv...fuck you man! I gotta job I'll buy another.
33690	I'm really too grown to get out w a Bitch to fight but it's a certain level of disrespect with you whores and I will handle mine
31618	you on twitter in yo feelings on that hoe shit, I know the feeling I had problems wit my old bitch 😆
31777	These lil mut whores keep dickeating my man and they not even fans like bitch gtfoh
30087	@AupolNews They go back for holidays, they get sent back there to Schools.So #SendThemBack.
30101	#BuildThatWallCARTEL- 166 SKULLS FOUND IN MASS BURIAL PIT IN MEXICO: OFFICIALS
33727	Got my young bitch kickin flavor she gone flex on you hoes
32009	@allencayla Bitch you look like this without make up STOP PLAYING WITH ME. This hoe be on my dick man. https://t.co/qHz3MBBH3U
32473	President Obama Ldt MS-13 into the U.S so they could attend U.S Schools are Your kids Safe? Not With #Democrats #MAGA #SendthemBack #BarackObama
33365	bitch please stop calling me candy mouth , fucking whore https://t.co/ssYWtAxz4y
30071	@kahlil_black hey you disrespectful bitch don't you ever fix your fingers to dial my MFN number ever tf again u hoe
32019	Dicksucking a bitch that don't even like you 😂😂😂! I hate fat lame hoes bro seriously
30453	MS-13 spreads to 22 states, fed by 300,000 illegals, DACA recipients, tied to 207 murders@GOPLeader @HouseGOP@SpeakerRyan#NoDACA #NoAmnesty#DeportThemAll#BuildTheWallAmnesty creates more Illegal Migration, always has, always will.
34046	That bitch on the spoiled whore list   Thought she could play games with Drake but forfeit
30042	"@USAToday Corrected Title ""Illegals caused their own probelms by bringing their kids to commit a crime of invading the U.S !"" They need to learn how to follow the law and come LEGALLY! Problem Solve #SendThemHome #Trump #MAGA #Immigration #No1MoreIllegal"
32680	Force yourself to love yourself! Love it!! Be it!! Feel it!! Slay it!! Get into your kunt!!!
30416	First time I got my eyebrows done was like two weeks ago and ever since then I feel like a whole new bitch
34191	Anonymous?? Bitch this is RAPE https://t.co/w5EssZVydl
31405	@StunLoL Bitch! Fck you! I'm not pretending I created blonde hair! Coco put a name on those braids as if she invented that shit! Hoe!
33558	@astrid_kaysen @SenBobCasey Well then, that would be one less woman affected if he weren't here ILLEGALLY #SENDTHEMBACK
30600	😂😂😂 "Queening" ? BITCH, you tried it! 💀 more like bumming with hoe intentions
31829	Flashback: Seven 9/11 terrorists #illegalaliens Overstayed Their Visas, Were Never Deported @BreitbartNews
32646	MS-13 Gang Members Murdered Man, Set Body On Fire In Virginia via @USIACrimeReport@realDonaldTrump @USAGSessions #DeathPenaltyAny thing less is not justice!#BuildTheWall #KeepAmericansSafe#DeportThemAll
31124	@cherrypiewhore @PopCrave SHE DOESNT DATE HIM ANYMORE HOP OFF HER DICK YOU FLOP ASS BITCH!
33379	I wonder if any of my employees from Chattanooga are texting each other like "glad that asshole is out of town this week lmao bitch"
33165	FEMA Official says the report is Fake news. #BuildThatWall
33529	@wkamaubell @SenJeffMerkley @ACLU @TelevisionAcad A law broken is still a law, family or not #sendthemback!!
32785	@AuburnJulia @Satiricali @classicconservv @rufffitzwilliam @Mellecon @ihate_everyone2 you don't know me to call me a whore bitch.
33287	i was like oH hEll nO bITCh, so i just kinda like looked away and he went to sit down and the whole time he kept looking over at me
30081	I'm tired of bitches wearin no clothes then got the nerve to say niggas is insecure like bitch I'm tryn help you not look like a hoe
30871	dis why i didn't want you following me you think everything is about u but i mean if the shoe fits go ahead, lace that bitch up & wear it
31072	@Hoe_YouAshy friends ? that's my BLOOD brother bitch .. he in yo city !! i'm hours away . ill be through there tomo… https://t.co/NeBRhRGzp1
34145	The #illegal migrant invasion into Britain continues. The #BNP will halt permanent settlement into our homeland and deport all #IllegalAliens and foreign criminals. #Brexit #SwedenElection#WorldSuicidePreventionDay#illegal #IllegalImmigration
33077	Bitch why am I shook af I didn't know this crockpot meatballs recipe needed grape jelly?! https://t.co/WBD7XmdOFY
31022	Its happening, folks! Its happening!President @realDonaldTrump @POTUS is reviewing plans to #BuildThatWall - 2 options: either @DHSgov or @PentagonPresSec#GodBlessAmerica#GodBlessPresidentTrump via @BreitbartNews
33170	Depression is a whole entire bitch
30365	Oh ffs NO MORE MIGRANTS GO HOME
31530	I'll never eat another bitch pussy as long as I'm breathing you hoes are nasty
33255	@DonaldJTrumpJr @ChristieC733 This refers 2 a favorable political effort by GOOGLE 2 DEM Party's Pres. candidate - they were surprised that "sure-fire" voters they gave rides 2 didn't ALL vote 4 their woman! They expected it, like the Blacks used 2 do, but began 2 wake up. Next up? MUSLIMS!#StopTheInvasion
30934	@mitchellvii @politico 14 Days, And NO COLLUSION! HOW MUCH was it again?! #MAGA #WalkAway #LeaveDNC #VoteRed2018 #Trump2020 #TrumpPence2020 #WakeUp #NoJihad #NoDACA
33132	*calls you annoying and talks shit about you  *proceeds to try to follow you on social media  ???  Bitch I dont blame her. Fucking creepy hoe
32862	"From the All Cultures Are Equal DepartmentMerry Old EnglandAt his trial an African invader who violently, repeatedly raped a 17-year-old white girl in a graveyard proudly says""Yes, I did that. WHY NOT?""#SendThemBack"
30895	@RealDonaldTrump has the legal right to end Obama's Illegal #DACA Memo Congress Did Not Pass DACA Three times End it Now ! #RedNationRising #Trump #MAGA #NoDACA #NoAmnesty #SendthemHome with their Illegal Parents Stop Rewarding Illegals - @washtimes
31594	@realDonaldTrump Yall Ready to #BuildThatWall #LockHerUp #MAGA #RedWave #TrumpTrain .@NCGOP .@RealDonaldTrump .@POTUS .@MagaFirstNews .@PeterBoykin .@MagaOneRadioNet .@TheMagaNetwork
34287	Send them back! #MuslimBan #DeportThemAll #WakeUpAmerica the Trojan horse has been delivered to your shores while you were sleeping.
31561	Democratic platform! Sad! #NoDACA
34463	My whole life I've heard, "You're only 5'2'? I thought you were my height." Lesson learned: Bitch-ass fools people.… https://t.co/Y4AUXWfYTB
33279	@conorduffy_7 If rapefugee takes is what youre looking for to escape the bubble, I can recommend some Free Tommy Robinson Facebook groups
31134	Oh Bitch. ∗Black Girl Voice∗ RT @bash_rey: TARAJI JUST GAVE ME MY WHOLE ENTIRE LIFE YA'LL. https://t.co/DYJ5wPtKXO
31424	Agreed but add traitor to that list as well ok, thank you @potus @realDonaldTrump #BuildTheWall #LockThemUp #EndDACA now !!!!!!!!!!!
31526	If you have a bitch, don't text me. Don't try to flirt with me. Respect your hoe. I should not have to be the one defending this thot.
31059	Bitch you can't hoe me I laugh at everything 😂
32657	🌞🌞🌞🌞 you're my Bitch 😘 I love you && I love spending time w you hoe. I hate you tho
30742	@kamari_keeper FR bitch where you at lil whore
34564	My momma should've killed my pop and his cunt bitch lmao. At 6 I would've been like TAG ME IN MA!!! Slicing ankles and shit.
31286	@violetchackii SMH IM NOT     CUNT FUCK SHIT BITCH     I wanna be shadowbanned idk sis
31492	Another Liberal Federal Judge Turns His Back on America #NoDACA#AmericaFirst#MAGA via @BradleeDean1
34257	@VP @gapundit How's everything going with the bills to #StopImmigration?
34242	RETWEET We ALL know what this MOSLEM was up to. The PROOF is everywhere! @realDonaldTrump #MAGA @VP #KAG @PressSec #DumpTheDems @seanhannity #Trump2020 @DLoesch #RedTsunami @Scavino45 #DeportThemAll @TheCheefReport #Winning @DonaldJTrumpJr #NeverForget
31201	Court Ruling Freed Iraqi Rapefugee Whos Now Charged With Attempted Murder Of Cop
31844	Get it right bitch . im wife hoe . and nun of you broke bitches cant replace me .
31486	got the same cum dumpster whore i always get at post office. gave me a hard time. bitch.
34390	When you tell ah niqqa to get you some red bottoms because he getting his self some & he pull up to yo job with yo shoes LOL I wish bitch😹
34189	Miami was my whole life a bitch will.be back next month real live lol
31889	The Cubans never assimilated in Miami. Thats why I left. #ThirdWorldCountry #StopTheInvasion
30053	Bitch, fuck you. — Lmaoooo f u too hoe https://t.co/6DOXIBqo6N
33410	When is enough. When is congress going to get rid of this asshole Trump. This son of a bitch is bad news
32417	But if you believe Robert Francis @BetoORourke , there are only hapless women & children sneaking (ILLEGALLY) across our border. #BuildThatWall @tedcruz #CruzCrew5 Sexual Predators Arrested Attempting to Re-Enter U.S. from Mexico via @BreitbartNews
34386	Time to Stop Illegals from using kids as a get out of jail card #Detain and Deport Never let them see a U.S City Stop #CatchNRelease #SendThemBack ASAP #Trump #MAGA #RedNationRising #Immigration No Illegals
